,MAE,MAE,MSE,MSE
,mean,std,mean,std
Model,,,,
LSTM,0.6806135058403016,0.10368186883728527,0.9489971041679383,0.3061104983178022
ESN,1.136800254344551,0.022062201354295586,2.0619472331003528,0.1878001815608777
TCN,0.9603312730789184,0.08020476340585186,1.9400790929794312,0.38769290036204285
CNN,0.612550675868988,0.06219433369864367,0.6440357208251953,0.13851869035812037
rocket,0.6112115337491857,0.03542154371289802,0.9275675339945237,0.14253536828517713
